,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_Re_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_L,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_L,Thal_LP_L,Red_N_R,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_pre_R,Olfactory_L,Thal_MGN_L,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_L,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_L,Hippocampus_L,Thal_MDm_L,Thal_MGN_R,Cuneus_R,Thal_PuL_R,OFCmed_R,Vermis_10,ACC_sub_R,ACC_sup_R,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_L,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Caudate_R,Thal_LP_R,Cingulate_Mid_R,Vermis_4_5,VTA_L,Red_N_L,Raphe_M,ACC_pre_L,Thal_VL_R,Cerebellum_Crus2_L,Cerebellum_9_R,Thal_MDm_R,Pallidum_R,Thal_PuM_L,N_Acc_L,Cerebellum_8_R,Rolandic_Oper_L,Precuneus_R,OFCant_L,OFClat_R,Thal_PuM_R,Angular_R,Cerebellum_3_R,OFCpost_L,Frontal_Inf_Tri_R,Cerebellum_4_5_L,Thal_MDl_R
Parietal_Sup_L,-0.11025971131675076,0.2261394541106144,0.2660268126383132,0.3674748349302067,-0.055735089853493805,-0.09273007607498059,0.5764283351450412,0.05140742205349133,0.097074814307035,-0.17621618815952111,0.0485927161581678,0.15818366376941087,-0.2758021528859123,0.46668433170010387,0.243039932577354,-0.1416196737601988,0.28744516821142885,0.10575107635558595,0.027898848280951294,0.48014769136666197,-0.3218057404348524,0.04441030435963304,0.17060795117580563,0.6966106069272242,-0.24081627438241757,0.09420608989305386,0.1337009229540887,1.0,0.6050145124577667,0.4873128629785187,0.21422746868653453,0.23260813750175946,0.771011899440154,0.19437684384454149,0.4658768923141515,-0.037278279277810834,0.05784642938372692,0.191054521322168,-0.04849632162486418,0.3472825736237466,0.2745815729055351,0.10621334701118106,-0.2250051594127789,0.16410092811968546,0.27622033694549114,0.7720804539893349,-0.13172288627903647,-0.061214043898966466,0.6721243249205642,0.12491395483364745,-0.08829762199274015,0.2728842901015325,0.05835286476121162,-0.17604228745558628,-0.006675982924067143,0.08614800867246253,0.10232929273298605,0.18225164164834354,0.46499190994258016,0.25631887205474924,0.4970843670880423,-0.2875638254630554,0.13593976983767136,-0.021092158976986262,0.00814385971416941,0.3976831088241158,0.20169654959351002,-0.08131033384694657,-0.2790137813674954,0.16768714890363104,0.08281330721369858,-0.030370044583311665,0.12965800073124448,0.28842935083187654,-0.13268643956853884,0.4900822835974093,0.12995621421911585,0.6155240526941684,0.037103568584121206,0.5537912626314377,0.017778777550400988,0.33152062085241474,0.05633232340006578,0.576782990074336,0.18771186890830624,0.053374176584889944,0.42836999701273915,-0.19582751481887592,0.05089177824119837,0.2911083851141503,0.743794040100959,0.021514262982876592,0.2829947415134612,-0.07964835417681375,0.4415169660312835,0.5992705242419739,0.06604381578358952,0.17153928125306608,0.06466651580172944,-0.007972170474255856,0.45946720554074105,0.13144166741545346,0.47494088287073066,-0.042167964125638245,0.1679621012621818,0.5280778220703221,0.2310766464575238,0.16361783270564634,0.16433426520597155,-0.14020331245992051,-0.13264722775327975,0.13070874611382305,0.21549460924727673,0.3240959717824327,0.22865687297875475,0.1186317827327316,0.3070986080143034,-0.35859424029464226,0.19038816610172674,-0.07427963212838877,0.6049250655258089,-0.1556502073454085,0.14394815707398348,0.04939229081348646,0.6850721731647612,0.41849154967252156,-0.0622181713108886,0.1753655074317721,0.4056121151193559,-0.05805084215460405
Precuneus_L,0.09501083882736691,0.38102540983097793,0.4400302529455413,0.7628723020020415,0.39142960247599246,-0.26819279467816365,0.7548669363658465,0.035544633266530734,0.518419972014368,-0.08002139437590874,0.2131781981534147,0.3115848757506215,-0.18128988959589884,0.8618729724464185,0.4147962225300283,-0.020918624853772595,0.6879325926490771,0.17938769997158968,0.2237469716786751,0.8041236411425473,0.1452864996034248,0.36063742630418955,0.4547500869106308,0.73399011153463,0.3418136587926291,0.3699232603661086,0.4214197863838084,0.6050145124577667,1.0,0.5716865760684602,0.5593769156538144,0.10178578596195692,0.5906450084630527,0.4671487929156475,0.8778541031453079,0.18463192945181683,0.3181385748555661,0.1060360932867244,0.19266242241137954,0.7834190615521018,0.6255193543853045,0.4117439626201876,0.41557879040214996,0.6067873020311846,0.2968970863838438,0.6269244787468887,0.38189360008109785,0.2758407939887369,0.6734766697834265,0.6362490333230961,0.0020964103068018118,0.5635391691070498,0.0763107825245945,-0.07779095514633716,0.5546005726834754,0.1716253672342972,0.5532545803609604,0.038969883569080294,0.6611526866878454,0.5096750624738511,0.6853318124094994,0.038491785527640425,-0.04444740022045143,-0.20502307312502377,0.26469414989683987,0.6432402954185447,0.7698084263696556,0.17898043793603952,0.1137494406348848,0.6427753438922544,0.30827110419326065,-0.0005263284391794402,0.35645489271162073,0.750921505805565,0.40647140580270613,0.8477164772048995,-0.02843526921230725,0.8628404223498916,0.41191460654593665,0.4430994246717832,0.6450500897485039,0.6685754360401209,0.10083122336034273,0.8671576083119465,0.050676149545802136,0.21048504996225628,0.6139500494931853,-0.0480393398202991,0.06816368044847983,0.7800550768505663,0.5428246592056029,0.1403078906610747,0.7522576958733959,0.08172635588284506,0.8300298456867137,0.1767858460944714,0.11846542871672948,0.6022355653440642,0.4916527073874562,-0.34103752591811837,0.5914809832858433,0.2263914450162298,0.8702672477062993,0.31863477710762184,0.17238299225983839,0.5704389847541227,0.7227708510198771,0.4128330085376145,0.2412703378840621,0.32611867913927534,0.0704704453880265,0.5129918473659796,0.025024343157573927,0.6930478407622884,0.6649310168392478,0.6013378444786488,0.4162126360870528,-0.10512508138211897,0.39564524660624534,0.5378992024027415,0.9456995726190899,0.13575706294332265,0.2952475257873751,0.024611528856755237,0.25387951036807216,0.8282865117686982,0.2249803614605589,0.46645725197523485,0.8691611801197952,0.23324398759716689
SupraMarginal_R,0.24189271099128698,0.5584209359109494,0.26893003879911587,0.7394913313176045,0.3052111715858216,3.850582444837051e-06,0.4887373189807038,-0.0017313643322987376,0.280787947346277,0.08966879992227643,0.1611306371528078,0.5240828135270895,-0.10253115646732128,0.2993593382126414,0.15203441542807747,0.10752190983717297,0.4814404212732505,0.43249302018215735,0.10354267717349155,0.3908337292087724,0.0962346612049259,0.254046940024879,0.4893595623325847,0.4012141506239874,0.05449715257004539,0.43228778214195657,0.2519471248512565,0.4873128629785187,0.5716865760684602,1.0,0.27786092789036626,0.47262092484190116,0.6126185290787833,0.5977653227635205,0.4694998801060403,0.1461688552678704,-0.0075643125218351195,0.46295506450367757,0.3229577012139159,0.4916276693376447,0.5871458878770406,0.4732056529711315,0.24962658857679929,0.4135189517553264,0.499817476579575,0.46899948293138627,0.2581615564002379,0.2851315454905675,0.7460102306988564,0.46850576398182175,0.09620835876429766,0.3737170015247656,0.1931451957226531,-0.0233828568826026,0.375372795619781,0.05856786758616319,0.21356220429512207,0.21677431640971404,0.557899771379046,0.17743204181342181,0.33898539062401134,0.07551564599003154,0.3098802686896041,-0.0032158227430093386,0.10413392829052473,0.6080150882847297,0.4914724955821718,0.09682398646634709,0.13011829140575593,0.4003117904313645,0.5141692035630682,0.09534810013233813,0.5043631802379718,0.36431424444805777,0.28283685557372334,0.4624044927308688,0.1438061920104996,0.5309132173494624,0.057631545688997435,0.32655236509742225,0.40293524878497095,0.5747484711716385,0.12016525890410804,0.548476429680663,0.30313466705417136,0.27986057557265354,0.46882812271977636,-0.168151668460251,0.4384115769999496,0.35332682407831817,0.2883095235238978,0.5376163158017044,0.5300957372327918,0.3867777775147857,0.5952204679351231,0.3957923402270554,-0.0010159186569054966,0.501718767448034,0.5044044497164051,-0.11767736165630883,0.7071467788597235,0.4625599166023959,0.5764678009465793,0.44120059420180385,0.4455652354467769,0.5747391059863004,0.4830194540409849,0.39883613130234435,0.23393552115370783,0.303983234016654,0.08025704820858863,0.5886211287210632,-0.1303203670048473,0.2155242580607202,0.5250293047698525,0.3632016084357649,0.6230136357767797,0.07877347379115351,0.05194239841357862,0.39787345167257515,0.5560691840522185,0.2498337587983025,0.1865593985724387,0.14698206765518124,0.7271080295817349,0.43141245841047127,0.3966976060043188,0.5791854487585171,0.6234052614866659,0.1560946777593533
Vermis_6,0.2358927540964062,0.3766382269036906,0.14740461517033898,0.5396403196465044,0.22276035150893528,-0.11767905983747946,0.6959443552737082,0.41783605281388125,0.6431951391998386,-0.1183756296155127,0.09937617865634366,0.39840978438493296,-0.1895505092900541,0.606992318310256,0.4415278995341561,-0.037974831648055166,0.46684402789453805,-0.01039153114212558,0.20908087215350024,0.5687309235647645,-0.028932736048753207,-0.14861975099653457,0.11148141113688452,0.4315759791204509,0.485937047292213,0.0879198481489134,0.4039095835570099,0.21422746868653453,0.5593769156538144,0.27786092789036626,1.0,-0.0019926153327407556,0.4414194185419848,0.26543082598290485,0.6587692724526205,-0.04435940385512201,0.5648500642426333,-0.09176231463462886,-0.19537619732408976,0.5846086294112193,0.34805180043564504,0.30330854206255914,0.30003111872321003,0.6343005832478268,0.09034379929376732,0.4393933125798325,0.2943861781887646,0.002860376360368615,0.225057259754744,0.44177924363589155,-0.04956936725573463,0.44913231317672525,0.2226869350977408,0.1551422915742278,0.15408372769526388,0.16120100186751174,0.7963967414077686,-0.2782940212712183,0.25650822196234846,0.777734052022805,0.5858353841313316,-0.1650963278486278,-0.1693004009546052,-0.3417168400087411,0.46125460700463733,0.39724185981873034,0.5736999181428014,-0.040497979603361794,0.03383393638701412,0.3025806309692575,0.2208947131318722,0.03604297518567312,0.5148263047276985,0.5161314630207331,0.23960848564020543,0.4964981285450172,0.015766168420356504,0.39657825132724245,0.6383570207908469,-0.14012220767294206,0.39068701277146267,0.41357824719394737,-0.18682972608257822,0.7409029347527668,-0.05202965914751069,0.20261532649644268,0.11585721396291422,-0.4077937421941907,-0.11965747937139162,0.835745523895962,0.4389705201507242,-0.22899784697046413,0.35855849960697206,0.27939004452253474,0.675847017951465,-0.23762677346959232,-0.20847070193582187,0.5960381440457448,0.4770887627781202,-0.2171003629989166,0.482056575099571,0.060285968729318094,0.5467116565517669,0.13499021861013183,-0.05063475733149378,0.3231942650641609,0.7649074283289157,0.12893306007937774,0.21673687224467544,0.08019629800729279,0.2048002788706696,0.29976846260394685,-0.04873226434850953,0.7746561438369735,0.46494937998049557,0.17199295773365497,0.3550359088176557,-0.09282802265135415,0.464739263284278,0.3985092586147303,0.5413421296714205,0.16653871432476275,0.08356778567112307,0.08536874490415708,-0.031626089554879167,0.6325906351577708,0.1505357721800441,0.1883968264727258,0.5640059204574177,0.11943513281084406
Thal_PuL_L,0.4529085188751221,0.3483809991179342,0.1005370458622527,0.4277818612262296,0.1590832504584096,0.3801342515340475,0.07253666064237901,-0.08948296994454275,0.08285688499105168,0.34900700926346995,0.1783398913259925,0.4613742601831261,0.3425264172652429,-0.012815002675636643,0.101500050849995,0.16640015994317506,0.4268485429032988,0.8521402312587636,0.12040615795942052,0.16110123383503713,0.4329818438058933,0.23321547840709636,0.5704524129606642,0.33599369384730815,0.0411049286691967,0.4730584644063749,0.12037813242064187,0.23260813750175946,0.10178578596195692,0.47262092484190116,-0.0019926153327407556,1.0,0.2907360267613355,0.23862931880401678,0.1587404999351494,0.44206526320416445,-0.1613374417031426,0.625826017718814,0.06244723669445313,0.3787336424622416,0.6166544062850797,0.6340838972777998,0.17944216836310953,0.3679560015333487,0.7414423854347879,0.22254041108057399,0.353804798340246,0.6447481414419339,0.23306600761714202,0.26723872852578684,0.6360595634983531,0.49593363353875414,0.5093584636138518,-0.017619391106041712,0.2636413653921322,0.14430280768611034,0.02388441009319577,0.31548412124881126,0.25228420909467014,0.04927878239552063,0.2630113354030022,0.40129442251354935,0.6964780640974414,0.4121607580931895,0.008122166449137838,0.5203693316903054,0.26780870793505124,0.43707315581750733,0.09721019575700822,0.09146798187857005,0.5624676784821487,0.16062570336987753,0.201034442697679,0.24330842491162094,0.2782354417829844,0.2993788394828958,0.4330537342780696,0.08292257716368309,0.024232888226392905,0.30874117107349897,0.30533219855938737,0.1538930542128822,0.02724673906783408,0.12836750588219598,0.8044818943505342,-0.06786715475896192,0.4806394206339123,0.056188568066209615,0.8171577161122612,0.03532350175098776,0.23124563037478751,0.4672136038839886,0.20846628827547178,0.32899430786237943,0.3119388290592927,0.12836710927733216,0.26629659126662275,0.4517599131435934,0.08026976787871647,0.27655800767180694,0.6167410300312547,0.5543565242777503,0.39656275206672964,0.566492561396045,0.7703842633149891,0.5140535191603297,0.25064785197630995,0.4171985948314408,0.4866586843870805,0.32679031181466467,0.3877353276237253,0.5893165800554588,0.10324744516824176,0.02749687830270299,0.3681219980461047,0.22684138182705094,0.5797292390195673,0.2512690391204599,-0.08364733178083812,0.28478818702978487,0.1887148028001261,0.04573343280274814,0.37652808095989654,0.6012356765542982,0.35716859933905454,0.1397592013189945,0.06945380385394254,0.5184772773840285,0.3090308853693348,0.38763829522184007
Occipital_Sup_R,0.0021209477256942484,0.49666421399043026,0.20845270101983546,0.5384423036546169,0.0467058087270773,-0.019649777107989912,0.649655781026547,0.34364043316729764,0.4271339320493737,-0.11743782865837306,0.1473159260760215,0.42942057350619023,-0.14734004687909402,0.4633945149652385,0.41674886642384645,-0.12796856197494696,0.40513947484794355,0.14488878404376668,-0.06978727990682908,0.43314181432634685,-0.2656193212318004,0.1075495211056404,0.19701848776756495,0.5285225109588103,0.12897468262563305,0.29107827590262075,0.335220413264967,0.771011899440154,0.5906450084630527,0.6126185290787833,0.4414194185419848,0.2907360267613355,1.0,0.3420334767586382,0.4771061624398395,0.1667738942185915,0.39258764405810825,0.1609703228738354,0.049604281949360805,0.3962824231822089,0.2941843124043182,0.27864878433385254,0.07161331277997235,0.4555120947232435,0.3864653518875562,0.7203117524578219,-0.07231074686485514,0.0009714617756321122,0.6041032570919437,0.31076502333360856,0.042596034244498114,0.2704213078887016,0.2534768918402109,0.05160003193423529,0.09120533992412941,0.11299157143388365,0.472747030054652,0.32847345959734814,0.32022348137600704,0.5287984943983252,0.6089663383750711,-0.15551012214053628,0.1362853263579441,0.09958611393886722,-0.04265863812653974,0.4995512432746932,0.4303177899007406,-0.21187583579770722,-0.23190397664542012,0.3502202056685522,0.1688885152851566,0.1238467033214757,0.4902003702945275,0.4495332888938932,-0.09738061726224428,0.48081147374668914,0.2583910687821171,0.4677631134953111,0.41108623903967195,0.3424609810540242,0.19994665428578937,0.5308718150388081,0.0016306330972696776,0.77465120657689,0.25290526818769293,0.2079151675166499,0.367126347357297,-0.3114436432141759,0.05862958981341137,0.5032729092647634,0.7633636278696602,-0.009724587593721263,0.3680891909057808,0.2854895260114174,0.5634633033582214,0.3177449409866975,-0.24841828685385867,0.4373192000196112,0.36062742432171446,-0.007889326705907251,0.51615083623892,0.2639557508896761,0.47442405763460677,0.08571084945353068,0.18076622061015565,0.4690733787643684,0.45086944410480806,0.24720440637241645,0.40066087547221363,-0.032487039710437475,-0.24031338196460642,0.26184338257265266,0.120024127033672,0.5611532462740347,0.4515209697981629,0.1780417888638332,0.5537833204227861,-0.32059564400070467,0.3627109746908175,0.15111817598820276,0.6019580540563274,0.07582011607433457,0.024065021990880158,0.316286839506532,0.690882424658164,0.4838352682871098,0.14194273857141962,0.2556437899850953,0.5011799357908635,0.21271295632759465
ParaHippocampal_L,0.3838939126717215,0.5990010345981943,0.6565408744706207,0.624049575402606,0.338372606106465,0.22158554815143475,0.19051818637253135,0.10753589628192652,0.4945744973759613,0.20144002143297096,0.3433421811439289,0.5162641242526735,0.26436789672697464,0.19686059819569512,0.1788360312681253,0.5041876785274665,0.5610531247199957,0.3790638520580515,0.3312354415600388,0.17733285807070975,0.4407981811060059,0.43824740161203835,0.6205573865094257,0.17560109584221117,0.39811543278039013,0.6692876975736333,0.56915792322446,0.19437684384454149,0.4671487929156475,0.5977653227635205,0.26543082598290485,0.23862931880401678,0.3420334767586382,1.0,0.3507691582879953,0.2395611286440534,0.15893081806153575,0.2573572646933226,0.7572082684430749,0.5265237504725125,0.4495617297045852,0.5157825058409056,0.4216296877787488,0.4942576000526718,0.44540681916485864,0.02784122222997943,0.4980726666228217,0.4155916098897508,0.23499382540590327,0.5586848005482772,0.3278251327807119,0.32880039564739,0.030800391179572412,0.14811826642877013,0.6500003296309071,0.018590584373890124,0.37045068728411357,0.12393268471091809,0.1110795316167213,0.21286877174150814,0.026869994294319598,0.2528020900193544,0.24333023659175734,-0.11094781949867549,0.31287825110947254,0.5955486519145381,0.49981304787704733,0.1537829015763003,0.5094176501041303,0.5175138207196077,0.34016420492852795,0.16021751540569526,0.32632208333466384,0.3306460146675675,0.6341841803578196,0.4640989671576056,0.25988144916902994,0.20700560314759625,0.19184195600437765,0.11058362419005596,0.4780533116406701,0.6504506125919227,0.15627878995159875,0.3811875358344246,0.26714559566887874,0.26391390631193806,0.33649231218512254,0.17356651224588407,0.35117074914405505,0.25076477426159605,0.055538093644112795,0.5434631565575888,0.7146975859855222,0.30325891076117895,0.555579867939326,-0.18415280183098762,0.1495721625772573,0.45398417181576434,0.6325809146488754,-0.07637817462129014,0.4885721562084876,0.3954946967978024,0.41071497638418536,0.6236803389727847,0.4216253604518801,0.22616389783397833,0.5857262694790817,0.5866838032526376,0.13530338969809394,0.5277590104511318,0.03899444347195794,0.6552226092552326,-0.24561035956344013,0.32813348273880527,0.609114975706078,0.5243584515572279,0.4182231243332806,0.40659257996228454,0.055112366762458426,0.39963132872392176,0.39137444339720423,0.5126208741252339,0.43751192545046397,0.305749817056355,0.2149209750898685,0.20173873444716572,0.6619713114188001,0.6609333868083537,0.5460525462889744,0.37703172682686165
Supp_Motor_Area_L,0.15045542634875608,0.18291395547858777,0.3225811578187524,0.7350599950097211,0.49696955259477804,-0.38605246634330626,0.6824181873158545,0.03137587966372716,0.4380005225645499,-0.060576504971709216,0.009640985213416988,0.2165823796814703,-0.2423819707302681,0.9290132895491602,0.390604231370198,-0.11129045460378237,0.719912418319109,0.23964854859634305,0.35691740867826244,0.9453470124037288,0.17649603724228563,0.2723281658660508,0.4887620789478296,0.845319356723876,0.38277806793584934,0.2624752688704101,0.3563479258143539,0.4658768923141515,0.8778541031453079,0.4694998801060403,0.6587692724526205,0.1587404999351494,0.4771061624398395,0.3507691582879953,1.0,0.062313482301852775,0.302178539087781,0.106748845218835,0.04251274005449084,0.8422225840012149,0.7014780183144214,0.39724447336857227,0.4486843689898521,0.5402187773259868,0.3086920271589174,0.5446033463045974,0.45494709575082837,0.28701471557255104,0.6469044359523454,0.5859352735872153,-0.0370556447209682,0.6648688868224778,0.10793913593374183,-0.06890742568454872,0.5087806481282715,0.1766749102753958,0.5675742308513578,-0.12367544484908652,0.7577375892552349,0.5209285618138039,0.7246314912406279,0.07382938474587204,-0.05169656938386302,-0.27052715310779407,0.3221647836996727,0.6383385535128606,0.7503380718587721,0.2188834594390001,0.12512030745223285,0.5550280742120615,0.3345294027129666,0.036838319887090035,0.29403824135960477,0.7473337738371038,0.40035954878377966,0.8010595270785348,-0.1915750845949248,0.8340886283152735,0.38485902954486817,0.3635432046667296,0.6507380649719512,0.4652282652420977,0.062261696859483934,0.8081115865841599,0.09170829287639702,0.2755710380197779,0.48288692368781677,-0.21085749843308127,0.07476356292633399,0.8461279615856013,0.41554618070635474,0.06435254140751206,0.720073293610895,-0.03715466931632983,0.91734809253111,0.1337787483382188,-0.011796735158928998,0.585288975251895,0.48851020106812404,-0.508685839088168,0.6937202092870896,0.29414820774592415,0.9124971652862466,0.3068555795329957,0.15097530056762543,0.736156696282624,0.7711984334966887,0.25094141687306176,0.17097047755648198,0.2783539444451332,0.18942545877388733,0.48299142196130324,-0.020609141649292496,0.6687725849686846,0.5500704272199886,0.5772801085979336,0.28279037445768523,-0.08189167995185932,0.42715761623171283,0.6400302747409363,0.9313250073545746,0.1671211095746455,0.222917043866695,-0.0318271633236821,0.08567261488990463,0.9039307760914715,0.1732266812377441,0.43623174944140847,0.8589960145385053,0.08082916352839585
SN_pc_L,0.305031290130692,0.41881337196665236,0.21627879767518748,0.31717336707400334,0.14013511068752293,0.3303898787841211,0.03528902061503921,0.19026397930577874,0.3908662081216868,0.3233548870649205,0.5112297576085875,0.3946610337127511,0.4639390368588731,0.047175778082253796,0.21800979415506638,0.18936187025219153,0.3624759833231084,0.5579479414372864,-0.2297056275727666,-0.001651878092962649,0.4733993266964775,0.5511653907391827,0.317209948736112,0.014352472909338398,0.42512204357312966,0.6194432265940507,0.3014396235340112,-0.037278279277810834,0.18463192945181683,0.1461688552678704,-0.04435940385512201,0.44206526320416445,0.1667738942185915,0.2395611286440534,0.062313482301852775,1.0,0.22200140168628807,0.3594604200684766,0.27316463781148753,0.2816159814594719,0.32675007674988527,0.6142789234564303,0.39046759484569477,0.5164548307054547,0.45776550707886837,0.0913350627098568,0.28273993856320334,0.6213838934282672,-0.0532010580593852,0.39768361537589536,0.6733265246690697,0.30412210841177184,0.43553836310787747,0.09165915408484128,0.4773112681547959,0.22933135225778994,0.2721899246475285,0.6139820276523864,-0.05363462048441982,0.23962545286198333,0.31948860202981466,0.5714222804416412,0.4050875405885641,0.6256755439216007,-0.13403760971615772,0.39126565732596774,0.36710787281631413,0.3467160154753547,0.10942382035024831,0.40711176828682744,0.19434877162162487,0.22183332850002058,0.37816998492058573,0.3788570283268603,0.2996582336972989,0.18459622442199006,0.46586803991667564,-0.006169173108732655,0.3894062313118749,0.14339419214087973,0.541358836564771,0.4247728658914841,0.17504880783023913,0.16642093863750124,0.44664424704451466,-0.12516902721783815,0.3726418064675213,0.4247339643863412,0.4815984543493937,0.15669625734160628,0.2090706410210179,0.17065480555119258,0.3408508407786765,0.5409858994104794,0.17183722570480384,-0.23821058274296597,0.2654115190268409,0.4776822235398865,0.15782086787547808,0.24475977925299364,0.07157708007390001,0.29151717751265394,0.26454269635692235,0.46415707031606857,0.5238027314393867,0.008244858297710609,0.19527060160083823,0.4904490074423274,0.6755165043788609,0.42444263934715626,0.02264960001920418,0.527571223743698,0.098774222467971,0.23707601664508296,0.5713093710163711,0.39959393015089245,0.5867856865454428,0.15974018790500807,0.16803923079296892,0.39256349968114745,0.12780354668412536,-0.01900095986890021,0.32850059120953395,0.6054767395387752,0.013801292227839159,0.14027744765535158,0.13596292360500414,0.34653638341388115,0.2856300869937198,0.7852898866684376
Cerebellum_Crus1_R,-0.024540636005533967,0.36275155833220785,0.09941055267112771,0.32870702025144766,0.023323562550295843,0.04768499732632044,0.3764078588650802,0.6816487825831388,0.7523234873248754,-0.07828412453396319,0.25951890582059617,0.29039411206265475,0.010167943978462504,0.4010248588223126,0.5287426670008964,0.009775230360870623,0.22602592192213883,-0.15266114159321167,-0.1802766087982336,0.20816163316441202,-0.11317532868820596,0.20913174872691112,-0.08539953089614324,0.15090603855110094,0.5719920343666162,0.30424094303545085,0.46642530397882204,0.05784642938372692,0.3181385748555661,-0.0075643125218351195,0.5648500642426333,-0.1613374417031426,0.39258764405810825,0.15893081806153575,0.302178539087781,0.22200140168628807,1.0,-0.24461113792347275,0.0400933685715027,0.2762184424249448,-0.06446474864711481,0.16225261852099954,0.160715028088416,0.48513061732168744,0.0901556333784122,0.22662656341093196,-0.043470635419281776,-0.05790542287373561,-0.11072288256260199,0.332579358798625,0.042174228617089186,0.10423764147259997,0.21043578323400636,0.2945689750251426,0.11364694665711517,0.12570166929348198,0.7873694244751951,0.24841206967622423,-0.1847163262674052,0.7878200938548395,0.46512329602232133,-0.0005492948553821481,-0.17401513070329877,0.18538474167572835,-0.041080791486193945,0.16927510786614403,0.31748005803687257,-0.2671358606005313,-0.13022202417612935,0.39689467785419,-0.1329075604358085,0.19035823471429514,0.4816651804652803,0.2913074499437055,-0.01975527843209222,0.22473293690596882,0.27809392944240324,0.050067920204105394,0.8175655727940747,-0.08418595253076377,0.24202005763241158,0.4957500275721471,0.005196931667171039,0.5349024468424498,-0.07170922008153213,0.20235079309599188,-0.06735118385649638,-0.1063066872651794,-0.29763046415543093,0.5326241549520464,0.38717071634844785,-0.38340111376478736,0.27788602292130477,0.3865553980459939,0.31687439176277427,-0.43177590315083053,-0.4053711638837017,0.37685700177077225,0.3786615394374402,0.008155686076883233,0.008407284524856014,0.05621989289318615,0.17250926379316256,0.04191090101885994,-0.18537716765089618,-0.04799762779407014,0.40643340329456196,0.15929047502292998,0.4111076039805525,-0.03876058512151139,-0.28074330632767125,0.1017138610042845,0.04181343699613284,0.7556261239470581,0.3957806399696343,0.1785639018102459,0.315230256028045,-0.274032740099989,0.48199447657673755,0.17666767591118346,0.25938466438388585,0.1181909491564159,-0.026328790738517512,0.26671538970977204,-0.12242562775942599,0.3589255471999151,0.06445026592516154,0.0932448829422757,0.2843921068464646,0.371577368750914
