,SN_pc_R,Thal_MDl_L,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_LGN_R,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_Re_L,Red_N_L,Precentral_L,Frontal_Inf_Orb_2_R
SN_pc_R,1.0,0.052110504591036846,0.04540841267620955,0.07862805049559918,0.01998536286241621,0.14614895670668532,-0.041380970345426024,0.09051386715048627,0.04643110620542644,0.04421364378523906,0.13684664433799126,0.29873970815998974,-0.012168032736084545,0.12642316536522685,0.08252889482994615,0.06395984881798299,0.22728369606193496,0.05913772127234415,-0.025089285089906727,-0.0925879436402886
Thal_MDl_L,0.052110504591036846,1.0,-0.3694684210940368,0.013792491352531333,0.5436978408807142,0.1843979146631423,0.3676983295861745,0.5677961693517118,0.20871995826309026,0.3680277144500941,-0.2891301845519667,0.31282242039124475,-0.0396703691372469,0.5786263367794664,-0.32321050230824533,0.33730098352124155,0.016723269522842674,0.14468592679293818,-0.20872710724354748,-0.3821882001007267
OFCpost_R,0.04540841267620955,-0.3694684210940368,1.0,0.6114559427300696,-0.2433024851282668,0.36293971867159697,-0.1463841327861521,-0.5035593907367278,0.0872543672267804,-0.4651366701806167,0.647107950395896,0.2152677185189517,0.4995152741631225,-0.5526252343059684,0.5985030844614391,0.1559855586178014,0.06017368830206619,0.43430943004464995,0.5219638514802891,0.7622989092755826
Temporal_Sup_R,0.07862805049559918,0.013792491352531333,0.6114559427300696,1.0,0.029748886967160056,0.6950037738481502,0.21454203625661,-0.009916039750634256,0.6793304258443345,-0.03238615276392382,0.4013628954405632,0.44860684929417255,0.6044633197476261,-0.10392178664772037,0.4434923736444101,0.21939075551191078,0.0885249432991568,0.6116690373721709,0.4256501997202623,0.6054121702992192
OFClat_L,0.01998536286241621,0.5436978408807142,-0.2433024851282668,0.029748886967160056,1.0,0.025644161747778973,0.13236072895225406,0.6462262107039122,0.2932913798643235,0.38663651435729124,-0.5013229259298783,0.17560261970168786,-0.0615099549110843,0.701792685972416,-0.542714878903957,0.41440969877987266,0.11228626846881169,0.29499901869070144,-0.4194610098235597,-0.49469814309781546
Heschl_R,0.14614895670668532,0.1843979146631423,0.36293971867159697,0.6950037738481502,0.025644161747778973,1.0,0.4222312046568342,0.027496187788770526,0.40807875659041165,-0.03513957230331324,0.40674654607337907,0.36262323230841814,0.6225201531643647,-0.020350513973277355,0.4272499772195679,0.2664303521330693,0.1647398979959993,0.30426913878674083,0.5355898721557305,0.35988762326086293
Cuneus_L,-0.041380970345426024,0.3676983295861745,-0.1463841327861521,0.21454203625661,0.13236072895225406,0.4222312046568342,1.0,0.3682891896558849,0.27989933996616795,0.5431111999504619,-0.14410831638494626,0.13137583722746407,0.24101165175282846,0.30386690857075627,-0.09168563481779435,0.09551987008928972,0.006659242977352439,-0.038703176715808536,0.1266364973203888,-0.06056220366689916
Occipital_Inf_R,0.09051386715048627,0.5677961693517118,-0.5035593907367278,-0.009916039750634256,0.6462262107039122,0.027496187788770526,0.3682891896558849,1.0,0.3932305424357988,0.635273046906199,-0.6670141474465625,0.2561989946453652,-0.22263102961385836,0.9143571380912369,-0.658625536654364,0.17574437925850483,0.030104217415362493,0.025439841088337068,-0.527248511743557,-0.6835754683853918
Temporal_Inf_R,0.04643110620542644,0.20871995826309026,0.0872543672267804,0.6793304258443345,0.2932913798643235,0.40807875659041165,0.27989933996616795,0.3932305424357988,1.0,0.40878848199333806,-0.035551523536618244,0.4094984352224872,0.32397171610701536,0.33488668216552947,-0.0002463094320099651,0.1707476247857702,0.1033096379236771,0.43329340053419874,0.03975156601966973,0.1610537947924327
Vermis_8,0.04421364378523906,0.3680277144500941,-0.4651366701806167,-0.03238615276392382,0.38663651435729124,-0.03513957230331324,0.5431111999504619,0.635273046906199,0.40878848199333806,1.0,-0.4883984977117028,0.03149194809062657,-0.13924505776993407,0.686925390596119,-0.573844791553193,-0.012386407675167225,-0.03693918742235902,-0.1303645373037188,-0.3532613573735546,-0.3674478275699702
