,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R
Vermis_8,0.3224197369323337,0.21653424483827483,0.23475439405244133,0.21818470715490418,-0.12754814383918256,-0.08014225395642409,-0.21561006944701677,0.46137301549097764,0.6077658260380757,0.2064328397578289,1.0,0.08575982915864279,0.32299696717419607,0.001243961532746466,0.43252480189136333,-0.04976146863140208,0.12830659703292346,0.249552293741291,0.226707443432474,-0.21908200472385617,-0.18577013978975412,0.33439529810797297,0.10490681891076169,-0.3030019477483398,0.2231084713814639,0.15919476349839068,0.35651551239448226,0.31700987229900707,-0.2648842305403789,-0.09912685685014475,0.5957939164771354,0.3201484799893231,0.0063010998243181685,0.3522067550397495,-0.05284422368375275,0.04617414997618966,0.547112545780048,0.2083977820239286,0.12418792539965537,0.09654398903768648
Thal_AV_L,0.1445832232629641,0.6851547500757769,0.3319903379155473,0.6521515036738645,-0.02556351913311473,0.4548531155091052,0.39579111912733544,0.12340076883735861,0.22716904518519287,0.3804184806868895,0.08575982915864279,1.0,0.5852032306346886,0.18324713088730538,0.1408413187044436,0.271915215320981,0.43354867663577196,0.3798801389504761,0.7625164518638794,0.22154073270374136,0.27955503068349535,-0.028565211463817814,0.5526485763755195,0.3289600933031948,0.0030770121748860515,0.5629145191480525,0.1949036195885694,0.05755028030494453,0.35776233229216486,0.42463509155110685,0.08178882134591992,0.31551030760576637,0.38133147700803105,0.2651340946455254,0.20519532900942947,-0.05815098913663086,-0.005303314769891441,0.6244391113753807,0.2555130842527292,0.31890271839940654
Thal_MGN_L,0.3514141981238018,0.5680012812519009,0.37633364801950286,0.6500806924563707,-0.31393561338252035,0.18078120586390606,0.2112887887036927,0.5572476582284858,0.5458820515317415,0.5703336182358351,0.32299696717419607,0.5852032306346886,1.0,-0.2127061222980423,0.48431595710084424,0.12145860572478416,0.4029825323587348,0.22394086328656318,0.8035495213949199,-0.15732198886824214,0.018184933381969394,0.23256225521085883,0.49272042856363835,-0.12674931819641766,0.2793484578403721,0.6582702724504772,0.36085079393385516,0.31099547671017586,0.07568982831395601,0.13752384410480978,0.44714544598357386,0.403427394088207,0.24479339798472818,0.43644191282931794,-0.06663241520891318,-0.21535499894822932,0.3753957614533318,0.6257198088577095,0.026986819067407127,0.3363985297086753
Paracentral_Lobule_R,-0.2738878011766738,0.3157622026684154,0.02034883815930294,0.0935304786727588,0.055477706337709355,0.2379149956207905,0.3292822509824365,-0.17865430477761368,-0.18181707308053252,-0.045327865272777206,0.001243961532746466,0.18324713088730538,-0.2127061222980423,1.0,0.005461841956166706,0.03569482736382688,0.25095325174234623,0.33240658590403716,-0.06655473813636888,0.44602537164976686,0.10859967546691346,-0.11200494658544037,0.13009126311786526,0.5452271772558579,-0.20277741477942662,-0.11058254080727802,0.0023451348978207743,-0.13342641138707304,0.49602956428573536,0.5610766288841,-0.13463487646431058,-0.10622427977160942,0.45966922574518626,-0.09711381899538897,0.47995590561556767,0.2096251544823802,-0.21902916610958958,0.053148391382824955,0.033797796877859845,0.19715458466735522
Vermis_9,0.17838378620358167,0.44072604868654475,0.1816267814573259,0.3599787567042638,-0.36885776121767805,0.07053788370863116,-0.040756170812643044,0.6916957441411068,0.6228211681104006,0.3063133411913915,0.43252480189136333,0.1408413187044436,0.48431595710084424,0.005461841956166706,1.0,0.10218766246036506,0.45906317935391355,0.49391675062274293,0.3613794367806537,0.09045086639465427,-0.05435345574071326,0.47359755480375937,0.4001267352838763,-0.0584300288396945,0.6534054795367565,0.3020100275102545,0.6281841216733289,0.4343591790264593,-0.06328466019732802,0.023589969506298616,0.49234956954590897,0.361362256526044,0.14700152258539523,0.36362845893229184,0.0689263294521323,0.1147369557775983,0.6340845336125293,0.49653996948520723,0.225397621202321,0.2645349424597047
Amygdala_R,0.2730532904279514,0.06214051128550001,0.7947063230227368,0.5329201400769883,0.458567914724016,0.6495805053221458,0.14329707500246017,-0.15577478383873525,0.22863867187260628,0.48104552911748855,-0.04976146863140208,0.271915215320981,0.12145860572478416,0.03569482736382688,0.10218766246036506,1.0,0.42394833993193703,0.37445186201306674,0.12491428643868958,0.2536471195378108,0.5492782656142244,0.27325889151217936,0.5525646800417474,0.11390169494778982,0.15350882593906562,0.6110237162323722,0.2382434361235467,-0.14966479894011578,0.16537756501090176,0.23058610560705395,-0.0520384919130041,0.4867749664781298,-0.03364634737922737,0.6426604424634909,0.43434411199033446,0.6031960718995041,-0.018727130222067512,0.36098610904312795,0.6060337088728687,0.42651821725779054
Temporal_Sup_L,0.12702460229199572,0.4147026115468937,0.45865627879274445,0.7156554746626187,0.13410917608278597,0.5293453308063035,0.3671491420669271,0.2200419671804221,0.33557232381587465,0.37889983740287825,0.12830659703292346,0.43354867663577196,0.4029825323587348,0.25095325174234623,0.45906317935391355,0.42394833993193703,1.0,0.5959674058410928,0.42848457363576603,0.509225066061173,0.1678627629121588,0.2222491417965307,0.8225814485312137,0.46679490663091416,0.31569707708622186,0.44475191356520005,0.3999792915085784,0.1128654979186604,0.37587187224945895,0.4707785405186567,0.1636910827554467,0.33039076855075006,0.3553232072430686,0.42658607894630796,0.4990436690710628,0.32639035417366374,0.16005838844769518,0.5852157557683388,0.29740180531903115,0.6540937955010604
ACC_sup_R,0.08027480312761467,0.38288376597638246,0.3564042909102694,0.5900764164550752,0.1474408474378113,0.5644854640436798,0.19913024115987624,0.1701131587628291,0.36204712438259956,0.34121371155415064,0.249552293741291,0.3798801389504761,0.22394086328656318,0.33240658590403716,0.49391675062274293,0.37445186201306674,0.5959674058410928,1.0,0.23373274350296416,0.3335965605720647,0.2846967916821462,0.36726146866903847,0.5760102908045621,0.26346574475570733,0.3272090519201054,0.3763904820788817,0.40379108136402075,0.12459060907385311,0.21099782654647883,0.381603365572349,0.07090415408273752,0.4791379473734732,0.25541531005400353,0.4402501758655606,0.39931150394837156,0.44420427964502374,0.20444333318629143,0.4519409450699445,0.37256001232344743,0.5261415154032614
Thal_MDm_L,0.4190456526955966,0.5593729710621834,0.29735445326961796,0.6530005587028804,-0.2283749373673745,0.18123131898843234,0.3701604780369013,0.31964076752697285,0.38424588277315164,0.38096004580686355,0.226707443432474,0.7625164518638794,0.8035495213949199,-0.06655473813636888,0.3613794367806537,0.12491428643868958,0.42848457363576603,0.23373274350296416,1.0,0.1101438719894329,0.07747281997876636,0.20082747625320624,0.5371571828481098,0.16803409704728653,0.10617856844527158,0.5875211258084779,0.4073845922957642,0.3078374257551895,0.2362987365119462,0.2060851579612056,0.31022697944926514,0.20501839492755666,0.23907510522733355,0.21427684638967706,-0.017373081643720138,-0.2619110123189788,0.0857357735427178,0.8375685528612168,0.25373184989776365,0.319501163030119
Precentral_L,-0.14829375012201798,0.1822992624641876,0.06131282163651945,0.27151315070269477,0.17893722418836838,0.37703594376554705,0.284516810823187,-0.1991288675400473,-0.05006445988817446,-0.0904024027979876,-0.21908200472385617,0.22154073270374136,-0.15732198886824214,0.44602537164976686,0.09045086639465427,0.2536471195378108,0.509225066061173,0.3335965605720647,0.1101438719894329,1.0,0.30226154764623886,-0.07622570800580473,0.44283686264201605,0.8378749052147711,-0.00802374935192058,0.030714363275116393,0.20296080124517218,-0.00942435236400406,0.3900780013558593,0.3683139721902036,-0.17937999694263232,0.009647591070825828,0.08631945629177847,-0.11470173356557181,0.6896539407479684,0.3117338395066266,-0.11394664516178672,0.31920807401657436,0.24042147507978226,0.41478530582528933
LC_R,0.25546205312712295,0.002456442079428215,0.33073051708448337,0.3646437612626636,0.3956680198187795,0.47957769432352737,0.15001500111143962,-0.40019774110003803,0.06781035217617307,0.3319162623120013,-0.18577013978975412,0.27955503068349535,0.018184933381969394,0.10859967546691346,-0.05435345574071326,0.5492782656142244,0.1678627629121588,0.2846967916821462,0.07747281997876636,0.30226154764623886,1.0,0.14420729398008897,0.39606374016845775,0.2828224924342377,-0.2324959992722201,0.5166205198782448,0.34307059971017995,-0.15680735765804485,0.19665836475628176,0.09683158316335742,-0.21458433146049655,0.3864716276058097,-0.10845032518637189,0.44134085347341284,0.3027659676566065,0.2970115748781686,-0.2982858397730116,0.2667068542992297,0.4158896853142696,0.2432405548429555
Frontal_Inf_Orb_2_R,0.4577171807920432,-0.030417744649024053,0.34118992660286396,0.23337174474584177,0.07784886281347216,0.012375643067194146,-0.12521698331336079,0.19803798378161044,0.4908594480402297,0.34394068540147893,0.33439529810797297,-0.028565211463817814,0.23256225521085883,-0.11200494658544037,0.47359755480375937,0.27325889151217936,0.2222491417965307,0.36726146866903847,0.20082747625320624,-0.07622570800580473,0.14420729398008897,1.0,0.26848810324792677,-0.1948088180276814,0.24560182518604107,0.4151777447060276,0.5113990093058074,0.2900195155672418,-0.15018194893666115,-0.2503646428741926,0.27671684773930083,0.2922191694671405,-0.2075366766342218,0.454654272112432,-0.1192824704085155,0.17268234846641048,0.193595874489522,0.36419638761731665,0.4665437233398577,0.35729028296964255
Insula_L,0.3543177447855198,0.3424296485697682,0.5771118328734737,0.8417731448428877,0.14550716119741366,0.5741863498504253,0.25251874535447566,0.129017096367003,0.4493465885730541,0.4314504845111783,0.10490681891076169,0.5526485763755195,0.49272042856363835,0.13009126311786526,0.4001267352838763,0.5525646800417474,0.8225814485312137,0.5760102908045621,0.5371571828481098,0.44283686264201605,0.39606374016845775,0.26848810324792677,1.0,0.34611721721296945,0.25845864154916165,0.6843040361765044,0.5569526401353682,0.06872341466507834,0.23737884463089426,0.3161270894556091,0.10466628407561494,0.5029474140142203,0.09773625459145388,0.5526011416952903,0.41237747601366515,0.31223568105946664,0.1433242308840753,0.6753414251660688,0.5112307260338861,0.558766649668458
Postcentral_L,-0.2260079146307048,0.270367370497276,-0.009740996627422841,0.25944819690500004,0.1415951377277922,0.32487131836701383,0.5964536124781095,-0.3032158520716545,-0.18652827483387266,-0.07685273498774249,-0.3030019477483398,0.3289600933031948,-0.12674931819641766,0.5452271772558579,-0.0584300288396945,0.11390169494778982,0.46679490663091416,0.26346574475570733,0.16803409704728653,0.8378749052147711,0.2828224924342377,-0.1948088180276814,0.34611721721296945,1.0,-0.22203923572475437,0.017717318890871123,0.06266481251126986,-0.07950032837574206,0.6753115961976934,0.5136695100808459,-0.3144113705640529,-0.17977147024229054,0.376525663161803,-0.2505223911561312,0.5798258933876145,0.11836022804851584,-0.37366732198549857,0.25821717605210553,0.11895811683843052,0.3222764047376712
Vermis_7,0.11981748653288461,0.21786287543189936,0.11521067646087883,0.20487303352032984,-0.19627747714928512,0.1498508460664657,-0.1702798365560318,0.6134125766369505,0.569473691125607,0.20713550604214695,0.2231084713814639,0.0030770121748860515,0.2793484578403721,-0.20277741477942662,0.6534054795367565,0.15350882593906562,0.31569707708622186,0.3272090519201054,0.10617856844527158,-0.00802374935192058,-0.2324959992722201,0.24560182518604107,0.25845864154916165,-0.22203923572475437,1.0,0.13514986124716044,0.255105134077196,0.2455865323137553,-0.22505682607483044,-0.023520241971176806,0.3549092133972344,0.3763154974575151,0.052314202011281424,0.3368604216843342,0.12736408209802502,0.26787990566001707,0.7106252396155193,0.20186341996025234,0.1571954437503157,0.15894651800945456
Hippocampus_R,0.6391066421083067,0.2580869523742711,0.6737779897799631,0.7462435326124442,0.15954924294083295,0.461687851221964,0.17476626291381991,0.14065975030218575,0.5214272618692629,0.6977143248202459,0.15919476349839068,0.5629145191480525,0.6582702724504772,-0.11058254080727802,0.3020100275102545,0.6110237162323722,0.44475191356520005,0.3763904820788817,0.5875211258084779,0.030714363275116393,0.5166205198782448,0.4151777447060276,0.6843040361765044,0.017717318890871123,0.13514986124716044,1.0,0.4951149790282643,0.15081230906696677,0.10202719683617248,0.0774816226859716,0.24973693592387852,0.535652056182143,-0.027787275241222882,0.7353420138330544,0.08419264208337103,0.1719224561544575,0.11119743727268752,0.6158895957077126,0.5154838305836114,0.3728915615278551
Cerebellum_10_R,0.5374611469066911,0.09376072528722494,0.23810456896795842,0.42938657698231797,-0.13908918780046947,0.05735053091945823,-0.10089544865021197,0.2339357622119505,0.5705923047082736,0.2865890265575901,0.35651551239448226,0.1949036195885694,0.36085079393385516,0.0023451348978207743,0.6281841216733289,0.2382434361235467,0.3999792915085784,0.40379108136402075,0.4073845922957642,0.20296080124517218,0.34307059971017995,0.5113990093058074,0.5569526401353682,0.06266481251126986,0.255105134077196,0.4951149790282643,1.0,0.3613078064521955,-0.10431115090167302,-0.1423538845885268,0.31453158470672177,0.3463878399482264,-0.16892376115779115,0.40443736067750313,0.05672783847757942,0.02879081498603819,0.27145192554641534,0.5266027983960935,0.5863941566152344,0.22146522580673902
Parietal_Sup_L,0.19211622653328023,0.13972640316395973,0.03725433890220184,0.07927498186432762,-0.06981163086745426,-0.2241245604250252,-0.17965160272142508,0.5063703697628733,0.3852761247133844,0.1444146096734386,0.31700987229900707,0.05755028030494453,0.31099547671017586,-0.13342641138707304,0.4343591790264593,-0.14966479894011578,0.1128654979186604,0.12459060907385311,0.3078374257551895,-0.00942435236400406,-0.15680735765804485,0.2900195155672418,0.06872341466507834,-0.07950032837574206,0.2455865323137553,0.15081230906696677,0.3613078064521955,1.0,-0.1945068615992807,-0.14891514761754326,0.48043237342916256,0.12466090264147583,0.0025449684789708585,0.02659444788937042,-0.1565298898498806,-0.27315059021042365,0.45453795136607095,0.22581546926610202,0.07052569827283674,-0.009685964106089998
Precuneus_L,-0.17668985085385328,0.3510887958099459,0.08567160317637963,0.31481885878807,0.17646561084509824,0.35678748431413826,0.9295896691792269,-0.34357379048698905,-0.2721431583071691,0.14960943109453836,-0.2648842305403789,0.35776233229216486,0.07568982831395601,0.49602956428573536,-0.06328466019732802,0.16537756501090176,0.37587187224945895,0.21099782654647883,0.2362987365119462,0.3900780013558593,0.19665836475628176,-0.15018194893666115,0.23737884463089426,0.6753115961976934,-0.22505682607483044,0.10202719683617248,-0.10431115090167302,-0.1945068615992807,1.0,0.7042898719636598,-0.30599037586276356,-0.1737363402730365,0.7209212240990145,-0.07120686491362137,0.5485802238400211,0.18712129887974926,-0.5018519425263888,0.29128291299998677,-0.0013201322236474496,0.5004454628415002
SupraMarginal_R,-0.2800183705844339,0.558394870821585,0.22680781794019209,0.4785609129796747,0.16849923443803574,0.6076152044943361,0.6555829881165306,-0.04424596193747859,-0.1312813070626655,0.216781064631074,-0.09912685685014475,0.42463509155110685,0.13752384410480978,0.5610766288841,0.023589969506298616,0.23058610560705395,0.4707785405186567,0.381603365572349,0.2060851579612056,0.3683139721902036,0.09683158316335742,-0.2503646428741926,0.3161270894556091,0.5136695100808459,-0.023520241971176806,0.0774816226859716,-0.1423538845885268,-0.14891514761754326,0.7042898719636598,1.0,-0.1362446942712221,0.05385843257316175,0.7784020769832986,0.027625579952089432,0.5670379764833515,0.20108259822593552,-0.1654545176503646,0.2150357470612936,-0.09807515312545165,0.5148197855944211
Vermis_6,0.3967518343229732,0.19854371029690798,0.22373768843405034,0.21792150294484575,-0.26804843454061905,-0.03187091013071581,-0.2611763205616194,0.6785954535083121,0.5925526148760467,0.28978384457148454,0.5957939164771354,0.08178882134591992,0.44714544598357386,-0.13463487646431058,0.49234956954590897,-0.0520384919130041,0.1636910827554467,0.07090415408273752,0.31022697944926514,-0.17937999694263232,-0.21458433146049655,0.27671684773930083,0.10466628407561494,-0.3144113705640529,0.3549092133972344,0.24973693592387852,0.31453158470672177,0.48043237342916256,-0.30599037586276356,-0.1362446942712221,1.0,0.32974734175496073,-0.021306145228022724,0.37449059662796164,-0.14388588514158593,-0.050877102343382136,0.6737356672822005,0.23975666321830513,0.08753785847235641,0.05168014744589839
Thal_PuL_R,0.2726957411561137,0.2576155549726626,0.4880834985016967,0.5421308381090625,0.15821913669440418,0.5108889478017258,-0.1586782616166563,0.283411369316083,0.572951028025081,0.45735042663847,0.3201484799893231,0.31551030760576637,0.403427394088207,-0.10622427977160942,0.361362256526044,0.4867749664781298,0.33039076855075006,0.4791379473734732,0.20501839492755666,0.009647591070825828,0.3864716276058097,0.2922191694671405,0.5029474140142203,-0.17977147024229054,0.3763154974575151,0.535652056182143,0.3463878399482264,0.12466090264147583,-0.1737363402730365,0.05385843257316175,0.32974734175496073,1.0,-0.06388813786922204,0.6816899504549215,0.23425151686081205,0.37425728153141347,0.48363708581136466,0.3123655756753685,0.30458849434942487,0.3812363147470794
Occipital_Sup_R,-0.3198790452698007,0.640954311234464,0.03209048761539468,0.28062823808921944,-0.023661027568471073,0.2526385007938878,0.6907937543697749,0.1480739921037302,-0.04151712317855949,0.20230712940857998,0.0063010998243181685,0.38133147700803105,0.24479339798472818,0.45966922574518626,0.14700152258539523,-0.03364634737922737,0.3553232072430686,0.25541531005400353,0.23907510522733355,0.08631945629177847,-0.10845032518637189,-0.2075366766342218,0.09773625459145388,0.376525663161803,0.052314202011281424,-0.027787275241222882,-0.16892376115779115,0.0025449684789708585,0.7209212240990145,0.7784020769832986,-0.021306145228022724,-0.06388813786922204,1.0,-0.04439133245236301,0.34899437961544233,0.0005333500916904156,-0.07463482032339476,0.16279332068100089,-0.2618860395613375,0.3343906444677146
ParaHippocampal_L,0.5478983002467606,0.12506989743122024,0.6728581094758002,0.5548637822078595,0.22869164647798337,0.4649210163294838,-0.07125062586028362,0.2067805766672264,0.5797533914894373,0.6378334160378384,0.3522067550397495,0.2651340946455254,0.43644191282931794,-0.09711381899538897,0.36362845893229184,0.6426604424634909,0.42658607894630796,0.4402501758655606,0.21427684638967706,-0.11470173356557181,0.44134085347341284,0.454654272112432,0.5526011416952903,-0.2505223911561312,0.3368604216843342,0.7353420138330544,0.40443736067750313,0.02659444788937042,-0.07120686491362137,0.027625579952089432,0.37449059662796164,0.6816899504549215,-0.04439133245236301,1.0,0.18853820900219653,0.46544124754052774,0.33712261401967,0.3723510027154342,0.4920503772204984,0.4094302368283707
Supp_Motor_Area_L,-0.17586039157401628,0.26694909919944987,0.27138298878050815,0.35498232300182214,0.35050347766588325,0.5184712052964576,0.4128644832483908,-0.20688891232818724,0.01122803282864508,0.17469277777245687,-0.05284422368375275,0.20519532900942947,-0.06663241520891318,0.47995590561556767,0.0689263294521323,0.43434411199033446,0.4990436690710628,0.39931150394837156,-0.017373081643720138,0.6896539407479684,0.3027659676566065,-0.1192824704085155,0.41237747601366515,0.5798258933876145,0.12736408209802502,0.08419264208337103,0.05672783847757942,-0.1565298898498806,0.5485802238400211,0.5670379764833515,-0.14388588514158593,0.23425151686081205,0.34899437961544233,0.18853820900219653,1.0,0.5987027975027747,-0.025077066983387738,0.1991874683198806,0.1643700698063788,0.6021167689144914
