,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R
Vermis_8,0.17771400059030704,-0.23306870642279645,0.57245360801228,0.5332303897432675,-0.15366681141466082,-0.4361079180942073,0.5039270447061369,0.14273830183780342,0.8329088421416901,-0.13743235182573488,1.0,0.19613186727448229,0.038265532298463405,-0.43115904466130206,0.6804028174794283,-0.21566302743121596,0.2523732690926896,-0.2021027835215838,0.2185073319093501,0.14422233283819416,0.3817428265317861,0.11459908882956053,0.4171193430827037,0.05493631584679944,0.821485022173044,0.1892522207951203,0.48858279063550597,-0.18059147890894967,-0.4689702862505492,-0.48214290328836323,0.7456686985515653,0.02925745574585244,-0.14102952295969534,-0.23328901432769572,-0.07151720181252655,0.3236522077969192,0.43078794211803806,0.16014387873189348,-0.33280921954026194,-0.37429726858384094
Thal_AV_L,0.3175597044655177,-0.33264990269150857,0.07351826727945479,0.16955514045569967,-0.18477750881408456,-0.08665997706395796,0.2288252813720191,-0.020137585820163027,0.17082655549512685,0.21016743033860383,0.19613186727448229,1.0,0.5102693071980966,0.00872414137278106,0.2812270777270879,-0.11829826918073029,0.24709722697001454,0.10910979601470581,-0.0034257626106906853,0.1357697926414406,0.15532597929354908,-0.17475367514702347,0.0979750522150642,0.15195637067328907,0.2140618736204233,-0.0962289661285687,-0.005096627495585954,-0.04374953609875122,0.16348758673776811,0.08371904478129326,0.19964678492069873,-0.15449701366139787,-0.16066285726881027,-0.0930738387943635,0.1473975583002822,0.22428120305518817,0.06268943745743422,0.49659631752205674,-0.21839088959485173,-0.09103802824068336
Thal_MGN_L,0.18739237128064112,0.014298947898254147,0.1365114517352542,-0.012582485433633097,-0.010271228263638209,0.03596909684486228,-0.04791134768062599,0.051332281769302546,0.02352215696231774,0.35544743478763496,0.038265532298463405,0.5102693071980966,1.0,0.05260783624670442,-0.13845121238816702,0.27890327097619466,0.051099113789430835,0.1508938128573601,-0.06910368877129582,-0.014521245478328481,-0.13838538949681736,-0.005392086282094355,-0.057635646222016355,-0.012624675849025673,-0.11018249908876952,0.26398752318563273,0.18935800177625353,0.04226237873354205,0.16324901748715706,0.01516828772388221,-0.15009936211174676,0.11478741002519585,0.12462219897261681,0.29249205557113056,0.024673366022440465,0.05039464127879737,-0.18492371206423783,0.04399326383877243,0.18118878362825513,0.01751829593089016
Paracentral_Lobule_R,0.5065626066011266,-0.24715183983532035,-0.6750615440612773,0.03631200630258873,0.11041098733892661,0.7445507645082088,0.08099717023826149,-0.1635631904772722,-0.6300693424601075,0.7658190003591591,-0.43115904466130206,0.00872414137278106,0.05260783624670442,1.0,-0.01348345357590052,0.13827064561851746,0.2633010394915248,0.2753772151794841,0.11444234191879968,0.5004331196138786,0.14672065805474382,-0.0470220257618597,-0.0364845861114393,0.6843759533989531,-0.48782987612469353,-0.10537903765990785,-0.46479018958697976,0.33920399308573546,0.8646500067144139,0.8588104725461222,-0.2405706695718628,-0.39907610726186454,0.03543388015327091,0.06239566790909343,0.8063082204288103,0.20758762462089855,-0.09413444842343498,0.37950886422468244,0.07323386447564469,0.7269599393697994
Vermis_9,0.477561155634754,-0.549567711614525,0.17346319270063393,0.4792551420833122,-0.28204812122505746,-0.19667064073615687,0.5827303060827329,-0.04479066369257223,0.4646986389210261,0.11005259164706743,0.6804028174794283,0.2812270777270879,-0.13845121238816702,-0.01348345357590052,1.0,-0.47757335137255064,0.4769781252584239,-0.20363571001594094,0.29078460903245984,0.2757474468468471,0.707076361500881,-0.1639595514066202,0.35358069540488246,0.33753256423387246,0.7778870739000799,-0.08664762814168572,0.015968442546685013,-0.19611580803575418,-0.08337590234891862,-0.07335719144904784,0.8260107386745587,-0.34433984315941646,-0.31847193467163176,-0.3834065794467623,0.21278835633589413,0.4440267179125947,0.47016173487622764,0.5784306593587486,-0.5178032500063317,-0.1848785546406543
Amygdala_R,-0.21779525732060026,0.6873205414656116,0.18848967266898825,-0.23803982083535863,0.5524316225737591,0.2956780386098299,-0.4085216771196237,-0.13646933090022373,-0.14768431724673578,0.2863625423496248,-0.21566302743121596,-0.11829826918073029,0.27890327097619466,0.13827064561851746,-0.47757335137255064,1.0,-0.14118300927397223,0.3594941588809057,0.2717167267615406,-0.1041239896852071,-0.5581517734503268,0.5617878393211786,0.07738927462438173,-0.15618534208996412,-0.45874577652104376,0.41370951634184416,0.34364416394755104,-0.04521273861039511,0.014349783600728064,-0.024142030857759872,-0.5721322759599282,0.6094441574489485,0.0015562605567302947,0.7485755749958999,0.03448124097032498,-0.23929626349469427,-0.40367583178864547,-0.5042111347964473,0.866128543281708,0.4134704563972879
Temporal_Sup_L,0.40753838698530737,-0.3849520412755227,0.15770586262554792,0.22151249603142037,-0.06283111855923909,0.3332120704782575,0.219527416228326,-0.3095036546139972,0.04556273167280561,0.33098176269791757,0.2523732690926896,0.24709722697001454,0.051099113789430835,0.2633010394915248,0.4769781252584239,-0.14118300927397223,1.0,0.050385706577606944,0.5299035999156756,0.3735389761117169,0.39204442486035224,-0.08567098340320238,0.5452042932392653,0.4838112901244062,0.3361673687300182,0.2742044212114316,0.1503742646102038,-0.18827423282030464,0.23775380644942973,0.09407078750661081,0.3618156728430504,-0.11273702397016001,-0.40877509897798486,0.13646098753008676,0.28899378826972416,0.25217860394080627,-0.0048535246323442825,0.5550335590882027,-0.1279150257286039,0.09098911619953824
ACC_sup_R,0.014282087828477537,0.2346262589679703,0.022458379266947423,0.19302261614485358,0.4640262777514655,0.26752717438168144,-0.10387866643015939,-0.0704681152893178,-0.1191973773012879,0.15616533754663398,-0.2021027835215838,0.10910979601470581,0.1508938128573601,0.2753772151794841,-0.20363571001594094,0.3594941588809057,0.050385706577606944,1.0,0.18247630652827723,-0.002380584831921045,0.012593685252386773,0.41712474659903626,0.39141531273358476,0.03978652937235662,-0.2845212482601835,0.25273581405147255,0.0072523304496458175,0.04228054350583035,0.38485632237132705,0.3571345446150428,-0.29031211411033614,0.225855072959858,0.0748254593114084,0.35403207237822437,0.29845459578398137,0.164007117781622,-0.06781140596182081,-0.20239353743683255,0.39503940788381225,0.49066089054187484
Thal_MDm_L,0.22003220435409046,0.13058651676879018,0.3267945681606863,0.28463930470722304,0.18589985942510676,0.2021820155733097,0.18886727944288365,-0.15361994389825692,0.15790277848057332,0.3178412869684584,0.2185073319093501,-0.0034257626106906853,-0.06910368877129582,0.11444234191879968,0.29078460903245984,0.2717167267615406,0.5299035999156756,0.18247630652827723,1.0,0.18643892226375183,0.11246019026257817,0.176440443179342,0.47131389205802043,0.21014327492804186,0.22488379278720239,0.3834729068614054,0.37816599727790584,-0.1239157936736349,0.08621737770550668,0.09750800979367136,0.2003086323662911,0.16322649028439615,-0.2640319419855702,0.26288339437539865,0.2083576100444068,0.2535470662272106,0.020139013457673115,0.2263205870763709,0.16349321997020017,0.26680125802665927
Precentral_L,0.612352485742074,-0.42138842395769677,-0.1711896658858844,0.5322144086003896,-0.033998206720389466,0.29903462871012865,0.6659962423474881,0.16874803075159395,0.11986341087073205,0.5600483391836073,0.14422233283819416,0.1357697926414406,-0.014521245478328481,0.5004331196138786,0.2757474468468471,-0.1041239896852071,0.3735389761117169,-0.002380584831921045,0.18643892226375183,1.0,0.31614024679159325,0.03130856137289841,0.23746270124935273,0.9365255392499634,0.0394076553947019,-0.08047954291240185,-0.2165912013443278,0.5704338138664006,0.49598213158857374,0.4220611563671481,0.35873232398523147,-0.5699601362936028,0.1101860054256194,-0.34100063522179724,0.7639498760364651,0.5585919506467811,0.5383216484831705,0.4872232170568006,-0.4006002581453047,0.2351196429388931
Raphe_D,0.5042310610254057,-0.6351578682399843,-0.047463885813262115,0.5205327632513249,-0.27147469342261743,-0.12221550732487016,0.5176853045191894,0.008425914000456898,0.2943667122823766,0.13845343740469068,0.3817428265317861,0.15532597929354908,-0.13838538949681736,0.14672065805474382,0.707076361500881,-0.5581517734503268,0.39204442486035224,0.012593685252386773,0.11246019026257817,0.31614024679159325,1.0,-0.15817979169114962,0.35751113633177406,0.41558082559075626,0.5953818321224085,-0.16676361696627026,-0.25304510459382773,-0.007821641612816333,0.15639674085147967,0.13029903753705993,0.7331078338193789,-0.438316938108149,-0.12269360358448253,-0.41278414659965107,0.33771988316099233,0.5230910199504268,0.4971572970936311,0.45152530807680363,-0.5606370007546817,-0.0580995335941212
Frontal_Inf_Orb_2_R,-0.052678442271880774,0.47228124995721665,0.3411415041521948,0.3130999257299535,0.5222690910734341,0.2346942957268637,-0.08962621119771147,-0.047757367925118796,0.23127986136378947,-0.049380643507411164,0.11459908882956053,-0.17475367514702347,-0.005392086282094355,-0.0470220257618597,-0.1639595514066202,0.5617878393211786,-0.08567098340320238,0.41712474659903626,0.176440443179342,0.03130856137289841,-0.15817979169114962,1.0,0.5896874314771082,-0.06937588968629994,-0.03517582053654363,0.445462795314537,0.2833058418472595,-0.12642434397370642,-0.18816100991310394,-0.09755633688331436,-0.12196165093500384,0.44392069229037856,-0.08455019259925643,0.43385273871896596,0.13103293282632889,0.0590625725231966,-0.015200969937674695,-0.5152664391009856,0.4403333759127894,0.3920253184470859
Insula_L,0.25910916114095395,0.016370564959268866,0.45249201210024603,0.5565735552808398,0.2981506331874092,0.17095851029273357,0.2054117036418283,-0.22920414414357787,0.4083717153933223,0.008274999439461857,0.4171193430827037,0.0979750522150642,-0.057635646222016355,-0.0364845861114393,0.35358069540488246,0.07738927462438173,0.5452042932392653,0.39141531273358476,0.47131389205802043,0.23746270124935273,0.35751113633177406,0.5896874314771082,1.0,0.2124017142342763,0.42735322014910965,0.4527739807350721,0.316782214061113,-0.2722757124055177,-0.08362737698547845,-0.07474004460919899,0.3718265834845761,0.1845589796729994,-0.37123155465634833,0.2257208327960662,0.23228179071746063,0.37774181797688,0.14824760931267442,0.043547883643776535,0.032618343158374176,0.19613967985304515
Postcentral_L,0.6838990079641921,-0.4936378526927357,-0.3249688352238246,0.4323912958635292,-0.09579914248996342,0.4170161341993502,0.6055931486223831,0.0496279375765605,-0.055815987251481014,0.6502923910067374,0.05493631584679944,0.15195637067328907,-0.012624675849025673,0.6843759533989531,0.33753256423387246,-0.15618534208996412,0.4838112901244062,0.03978652937235662,0.21014327492804186,0.9365255392499634,0.41558082559075626,-0.06937588968629994,0.2124017142342763,1.0,-0.006165551974225331,-0.12734225570030558,-0.34720914176593676,0.5043783686741432,0.660177470392624,0.5595795242032835,0.32674961414669645,-0.616102362529039,0.03478300193622425,-0.2951716544221658,0.8062432767644448,0.5269434527733842,0.43287026512593024,0.610363970522772,-0.38638008309283717,0.3039194688156518
Vermis_7,0.2060103490819759,-0.36223517148751233,0.5196900549012972,0.4967614093697631,-0.29851796960851945,-0.4896586515195114,0.4854747266794503,0.011349588921460211,0.769132693074651,-0.2455979939525138,0.821485022173044,0.2140618736204233,-0.11018249908876952,-0.48782987612469353,0.7778870739000799,-0.45874577652104376,0.3361673687300182,-0.2845212482601835,0.22488379278720239,0.0394076553947019,0.5953818321224085,-0.03517582053654363,0.42735322014910965,-0.006165551974225331,1.0,0.07878599937023584,0.30850006838723915,-0.35372418641591824,-0.5067758235267549,-0.478255242682288,0.885519867064305,-0.07297923335965766,-0.3076446245996776,-0.34877592877904,-0.1508744543017761,0.34329771794693414,0.4079736364257834,0.2570642801229144,-0.48833612229392737,-0.4418104996841263
Hippocampus_R,-0.0708858486364733,0.3123372189493796,0.5576025262632225,0.2029030141632197,0.3406434946190976,0.21694315270332745,-0.08507188856421499,0.07501168558854898,0.20548237050368803,0.051459507139230434,0.1892522207951203,-0.0962289661285687,0.26398752318563273,-0.10537903765990785,-0.08664762814168572,0.41370951634184416,0.2742044212114316,0.25273581405147255,0.3834729068614054,-0.08047954291240185,-0.16676361696627026,0.445462795314537,0.4527739807350721,-0.12734225570030558,0.07878599937023584,1.0,0.5779984694725887,-0.0637457780381419,-0.09865616053059753,-0.18664036631216516,-0.0721803800833979,0.46386298212675336,0.08550416795087813,0.5109572229786535,-0.11426106006521042,0.04061772432442261,-0.15317336710971094,-0.23222385843276572,0.3930372496802282,0.1730413866246449
Cerebellum_10_R,-0.16368485932517515,0.3736532150445258,0.6975248716016964,0.11819671297327947,0.16458695586707298,-0.19358450691499834,-0.101912734455662,0.08303770511248523,0.4922106055268303,-0.11551697529889474,0.48858279063550597,-0.005096627495585954,0.18935800177625353,-0.46479018958697976,0.015968442546685013,0.34364416394755104,0.1503742646102038,0.0072523304496458175,0.37816599727790584,-0.2165912013443278,-0.25304510459382773,0.2833058418472595,0.316782214061113,-0.34720914176593676,0.30850006838723915,0.5779984694725887,1.0,-0.2768023503253352,-0.5110863538452013,-0.5389760083619037,0.04842936821394358,0.5755168743444938,-0.023679879743076344,0.38064545544152956,-0.30472851224155667,-0.09450946234102824,-0.17977265261447525,-0.2665162217573046,0.30045555909116844,-0.14030142298083603
Parietal_Sup_L,0.1774543784160058,-0.15549387329303194,-0.25986865065202014,0.27868408248938237,-0.09483513866445313,0.09626010008199501,0.4814670367838657,0.6639152427514599,-0.0509910194399463,0.3039458483026506,-0.18059147890894967,-0.04374953609875122,0.04226237873354205,0.33920399308573546,-0.19611580803575418,-0.04521273861039511,-0.18827423282030464,0.04228054350583035,-0.1239157936736349,0.5704338138664006,-0.007821641612816333,-0.12642434397370642,-0.2722757124055177,0.5043783686741432,-0.35372418641591824,-0.0637457780381419,-0.2768023503253352,1.0,0.5462945148683187,0.42666617621686975,-0.07185108463413653,-0.4248136395855731,0.7828715692616662,-0.332193807085885,0.3982827131515786,0.2380766275335469,0.5048553263256352,0.17566947520269638,-0.28838724295698376,0.13691406466562192
Precuneus_L,0.45780195711527977,-0.29295929039145585,-0.5860200399630503,0.10569543547400524,0.023031261528038686,0.5707208959336723,0.21693751332652236,0.034465360734778294,-0.5431146303146156,0.6633761859854788,-0.4689702862505492,0.16348758673776811,0.16324901748715706,0.8646500067144139,-0.08337590234891862,0.014349783600728064,0.23775380644942973,0.38485632237132705,0.08621737770550668,0.49598213158857374,0.15639674085147967,-0.18816100991310394,-0.08362737698547845,0.660177470392624,-0.5067758235267549,-0.09865616053059753,-0.5110863538452013,0.5462945148683187,1.0,0.8810223645773141,-0.21577723678731445,-0.4713666407262376,0.2610396574566666,0.003053741568332995,0.6959672360560837,0.25010558659788795,0.07565765583014335,0.4589142876307153,-0.05688787891646753,0.5572603796776696
SupraMarginal_R,0.49948705405307464,-0.30921921493484295,-0.657518449478039,0.18688615735458058,0.1230578188202914,0.6374878282104126,0.21803516772505319,-0.07565833203616808,-0.6023533921802444,0.6378204896331776,-0.48214290328836323,0.08371904478129326,0.01516828772388221,0.8588104725461222,-0.07335719144904784,-0.024142030857759872,0.09407078750661081,0.3571345446150428,0.09750800979367136,0.4220611563671481,0.13029903753705993,-0.09755633688331436,-0.07474004460919899,0.5595795242032835,-0.478255242682288,-0.18664036631216516,-0.5389760083619037,0.42666617621686975,0.8810223645773141,1.0,-0.20328722735341662,-0.540920660732333,0.1260846755564978,-0.08968898908210189,0.770486821130516,0.3166041798374424,0.02647732770777439,0.41544741120934014,-0.07897276250373618,0.74408683040015
Vermis_6,0.4236559351232306,-0.5797277236050129,0.3297780317240716,0.6565443388854507,-0.3072549889266456,-0.3742352605909654,0.7368219019517098,0.10275738466604456,0.6956817450241428,-0.036803664697182686,0.7456686985515653,0.19964678492069873,-0.15009936211174676,-0.2405706695718628,0.8260107386745587,-0.5721322759599282,0.3618156728430504,-0.29031211411033614,0.2003086323662911,0.35873232398523147,0.7331078338193789,-0.12196165093500384,0.3718265834845761,0.32674961414669645,0.885519867064305,-0.0721803800833979,0.04842936821394358,-0.07185108463413653,-0.21577723678731445,-0.20328722735341662,1.0,-0.40978761535557445,-0.19346732074214607,-0.5356006078240232,0.1147853695547832,0.557812387541695,0.6587204628183443,0.46318974779894007,-0.6772757798367229,-0.36806006042621836
Thal_PuL_R,-0.5629293159404476,0.7233590517669136,0.4635546211741219,-0.30514338558870996,0.2575919941790996,-0.12582787541236015,-0.6343102811867258,-0.09335757981765694,0.15542214413811073,-0.31594041307690507,0.02925745574585244,-0.15449701366139787,0.11478741002519585,-0.39907610726186454,-0.34433984315941646,0.6094441574489485,-0.11273702397016001,0.225855072959858,0.16322649028439615,-0.5699601362936028,-0.438316938108149,0.44392069229037856,0.1845589796729994,-0.616102362529039,-0.07297923335965766,0.46386298212675336,0.5755168743444938,-0.4248136395855731,-0.4713666407262376,-0.540920660732333,-0.40978761535557445,1.0,-0.08828326533205438,0.6756430202641064,-0.5003141473942168,-0.4849267124357421,-0.4464893201052657,-0.6772447816419329,0.6893873815437808,-0.04029813544460661
Occipital_Sup_R,-0.14249511391723843,0.048768192735406966,-0.08190864977767921,0.13872952646409334,-0.0845212822728508,-0.12895584608260013,0.2175076421627547,0.812139523818496,0.04726505333321329,0.0010751720401279352,-0.14102952295969534,-0.16066285726881027,0.12462219897261681,0.03543388015327091,-0.31847193467163176,0.0015562605567302947,-0.40877509897798486,0.0748254593114084,-0.2640319419855702,0.1101860054256194,-0.12269360358448253,-0.08455019259925643,-0.37123155465634833,0.03478300193622425,-0.3076446245996776,0.08550416795087813,-0.023679879743076344,0.7828715692616662,0.2610396574566666,0.1260846755564978,-0.19346732074214607,-0.08828326533205438,1.0,-0.19341056300724413,0.014997348696036573,-0.02056699106938724,0.35657049785778244,-0.1491733865593254,-0.12035769089153606,-0.03013815184505481
ParaHippocampal_L,-0.21668885471314994,0.5962396570982751,0.1999872491416849,-0.3673590061228829,0.4462110794040537,0.3075030194859673,-0.6033238738897614,-0.3792935416125122,-0.2493535296635359,0.1424373343664761,-0.23328901432769572,-0.0930738387943635,0.29249205557113056,0.06239566790909343,-0.3834065794467623,0.7485755749958999,0.13646098753008676,0.35403207237822437,0.26288339437539865,-0.34100063522179724,-0.41278414659965107,0.43385273871896596,0.2257208327960662,-0.2951716544221658,-0.34877592877904,0.5109572229786535,0.38064545544152956,-0.332193807085885,0.003053741568332995,-0.08968898908210189,-0.5356006078240232,0.6756430202641064,-0.19341056300724413,1.0,-0.15471486738217738,-0.39565078864369224,-0.5835561214029478,-0.4191525291739688,0.8149858641585731,0.30141921653902426
Supp_Motor_Area_L,0.7078020270014859,-0.3668341883542347,-0.4624086207934441,0.4670865410543314,0.10522445764554002,0.5571048934904785,0.4406395825899787,-0.046828836702058,-0.21583155015438557,0.7535188001190484,-0.07151720181252655,0.1473975583002822,0.024673366022440465,0.8063082204288103,0.21278835633589413,0.03448124097032498,0.28899378826972416,0.29845459578398137,0.2083576100444068,0.7639498760364651,0.33771988316099233,0.13103293282632889,0.23228179071746063,0.8062432767644448,-0.1508744543017761,-0.11426106006521042,-0.30472851224155667,0.3982827131515786,0.6959672360560837,0.770486821130516,0.1147853695547832,-0.5003141473942168,0.014997348696036573,-0.15471486738217738,1.0,0.511172334276694,0.23496166814972624,0.42097183546273453,-0.1723043690111083,0.7052012911010325
